distortion,rate_distortion_bits,neural_code_reference_ber
0.05,2.1609640474436813,3.7496233748938365e-05
0.18571428571428572,1.214421649401937,3.7496233748938365e-05
0.3214285714285714,0.818714960307646,3.7496233748938365e-05
0.45714285714285713,0.5646415084724832,3.7496233748938365e-05
0.5928571428571429,0.3771217927990209,3.7496233748938365e-05
0.7285714285714285,0.22842883748673543,3.7496233748938365e-05
0.8642857142857143,0.10520988983518592,3.7496233748938365e-05
1.0,0.0,3.7496233748938365e-05
